id_cliente;recencia_dias;frecuencia_boletas;monto_total;ticket_promedio;categorias_distintas;promo_rate;online_rate;segmento_programa;abandono;probabilidad_abandono;nivel_riesgo
C02491;13;8;319.84;39.98;6;0.0;0.0;Bronce;1;0.46701232095310535;Medio
C02495;21;5;131.54000000000002;26.308000000000003;3;0.0;0.0;Plata;0;0.46701232095310535;Medio
C03927;14;9;607.5635;67.50705555555555;7;0.2222222222222222;0.0;Bronce;0;0.46701232095310535;Medio
C03931;20;7;227.59449999999998;32.5135;6;0.2857142857142857;0.0;Bronce;1;0.46701232095310535;Medio
C03935;3;6;430.0;71.66666666666667;5;0.0;0.0;Bronce;1;0.46701232095310535;Medio
C00663;27;8;391.739;48.967375;5;0.625;0.125;Oro;1;0.46701232095310535;Medio
C00665;51;5;236.746;47.3492;3;0.2;0.2;Plata;0;0.46701232095310535;Medio
C00666;26;9;398.184;44.24266666666667;6;0.1111111111111111;0.0;Oro;0;0.46701232095310535;Medio
C01340;19;6;181.92;30.319999999999997;5;0.0;0.0;Bronce;0;0.46701232095310535;Medio
C00607;54;5;213.208;42.6416;3;0.4;0.0;Oro;0;0.46701232095310535;Medio
C02780;17;6;147.68099999999998;24.6135;6;0.5;0.0;Oro;1;0.46701232095310535;Medio
C00370;38;5;193.29;38.658;4;0.0;0.0;Bronce;0;0.46701232095310535;Medio
C00378;32;5;274.01;54.802;4;0.2;0.0;Bronce;1;0.46701232095310535;Medio
C04412;57;6;228.16000000000003;38.02666666666667;5;0.0;0.0;Oro;0;0.46701232095310535;Medio
C02445;4;5;124.4175;24.8835;5;0.2;0.0;Bronce;0;0.46701232095310535;Medio
C02935;9;7;286.23;40.89;1;0.0;0.14285714285714285;Bronce;0;0.46701232095310535;Medio
C01319;3;5;241.851;48.3702;4;0.2;0.2;Bronce;1;0.46701232095310535;Medio
C03918;41;5;134.711;26.942200000000003;4;0.4;0.2;Bronce;0;0.46701232095310535;Medio
C02907;57;5;180.00600000000003;36.001200000000004;4;0.4;0.0;Plata;0;0.46701232095310535;Medio
C01329;31;5;125.30000000000001;25.060000000000002;3;0.0;0.2;Plata;0;0.46701232095310535;Medio
C04395;43;8;194.65;24.33125;5;0.125;0.0;Black;0;0.46701232095310535;Medio
C04400;37;7;211.81599999999997;30.25942857142857;6;0.2857142857142857;0.14285714285714285;Oro;1;0.46701232095310535;Medio
C04403;38;6;301.032;50.172;4;0.3333333333333333;0.0;Plata;0;0.46701232095310535;Medio
C01631;53;8;255.587;31.948375;7;0.25;0.125;Plata;0;0.46701232095310535;Medio
C01634;28;6;204.502;34.083666666666666;5;0.3333333333333333;0.0;Plata;0;0.46701232095310535;Medio
C02926;20;9;506.78000000000003;56.308888888888895;8;0.0;0.0;Bronce;0;0.46701232095310535;Medio
C02934;29;5;287.0115;57.402300000000004;4;0.4;0.2;Bronce;1;0.46701232095310535;Medio
C04409;15;5;363.79200000000003;72.75840000000001;3;0.4;0.0;Black;0;0.46701232095310535;Medio
C00369;39;5;123.1105;24.6221;4;0.2;0.0;Plata;0;0.46701232095310535;Medio
C02799;5;9;397.0445;44.11605555555556;5;0.2222222222222222;0.0;Bronce;0;0.46701232095310535;Medio
C04244;41;7;186.22;26.602857142857143;5;0.0;0.0;Plata;1;0.46701232095310535;Medio
C04245;41;7;205.343;29.334714285714284;6;0.42857142857142855;0.0;Oro;1;0.46701232095310535;Medio
C04267;44;7;450.4115;64.3445;6;0.14285714285714285;0.0;Bronce;0;0.46701232095310535;Medio
C04273;37;6;293.88800000000003;48.98133333333334;5;0.3333333333333333;0.0;Plata;0;0.46701232095310535;Medio
C04274;6;5;195.4;39.08;4;0.0;0.0;Plata;0;0.46701232095310535;Medio
C04276;43;7;665.838;95.11971428571428;4;0.14285714285714285;0.0;Black;0;0.46701232095310535;Medio
C01563;41;5;259.35;51.870000000000005;4;0.0;0.0;Oro;0;0.46701232095310535;Medio
C01408;57;7;373.102;53.300285714285714;6;0.2857142857142857;0.0;Plata;0;0.46701232095310535;Medio
C01415;50;8;258.62;32.3275;4;0.0;0.125;Plata;0;0.46701232095310535;Medio
C01417;49;9;504.42;56.04666666666667;6;0.1111111111111111;0.0;Oro;1;0.46701232095310535;Medio
C00602;24;10;468.41;46.841;6;0.0;0.0;Plata;1;0.46701232095310535;Medio
C03871;47;8;529.4300000000001;66.17875000000001;4;0.125;0.0;Plata;1;0.46701232095310535;Medio
C03872;51;6;156.75;26.125;4;0.0;0.16666666666666666;Bronce;1;0.46701232095310535;Medio
C03880;44;5;138.11;27.622000000000003;4;0.0;0.0;Bronce;0;0.46701232095310535;Medio
C03883;15;8;207.44;25.93;5;0.0;0.125;Oro;0;0.46701232095310535;Medio
C02946;31;9;608.17;67.57444444444444;5;0.0;0.0;Bronce;1;0.46701232095310535;Medio
C04423;58;9;323.6795;35.96438888888889;6;0.3333333333333333;0.2222222222222222;Bronce;0;0.46701232095310535;Medio
C04424;35;6;305.13;50.855;2;0.16666666666666666;0.0;Bronce;0;0.46701232095310535;Medio
C00357;4;10;282.88;28.288;5;0.2;0.1;Bronce;0;0.46701232095310535;Medio
C00360;44;5;201.61;40.322;4;0.2;0.2;Plata;1;0.46701232095310535;Medio
C01660;31;9;310.7545;34.52827777777778;7;0.1111111111111111;0.1111111111111111;Bronce;0;0.46701232095310535;Medio
C02426;0;5;262.37;52.474000000000004;4;0.0;0.0;Bronce;1;0.46701232095310535;Medio
C02431;26;8;383.53000000000003;47.941250000000004;5;0.0;0.0;Bronce;1;0.46701232095310535;Medio
C03891;3;5;127.52000000000001;25.504;3;0.0;0.0;Bronce;1;0.46701232095310535;Medio
C03899;19;8;218.779;27.347375;4;0.25;0.125;Oro;1;0.46701232095310535;Medio
C03905;34;6;442.24199999999996;73.707;5;0.16666666666666666;0.0;Plata;0;0.46701232095310535;Medio
C00696;18;7;327.17;46.73857142857143;5;0.0;0.14285714285714285;Plata;1;0.46701232095310535;Medio
C02411;23;5;325.728;65.1456;4;0.2;0.0;Bronce;0;0.46701232095310535;Medio
C02989;21;8;356.408;44.551;6;0.25;0.0;Bronce;1;0.46701232095310535;Medio
C03851;13;8;438.05;54.75625;5;0.0;0.125;Bronce;0;0.46701232095310535;Medio
C03857;45;5;289.44500000000005;57.88900000000001;5;0.2;0.2;Oro;1;0.46701232095310535;Medio
C00709;51;8;385.336;48.167;5;0.125;0.0;Plata;0;0.46701232095310535;Medio
C00710;35;5;291.484;58.2968;5;0.2;0.0;Plata;1;0.46701232095310535;Medio
C01297;26;5;298.331;59.6662;3;0.2;0.0;Oro;0;0.46701232095310535;Medio
C02953;43;10;640.0550000000001;64.00550000000001;6;0.3;0.0;Oro;0;0.46701232095310535;Medio
C02436;33;7;547.295;78.18499999999999;5;0.2857142857142857;0.0;Plata;1;0.46701232095310535;Medio
C02438;45;8;474.062;59.25775;6;0.125;0.125;Black;1;0.46701232095310535;Medio
C04434;23;5;480.96;96.192;4;0.0;0.0;Bronce;1;0.46701232095310535;Medio
C01645;1;10;685.494;68.5494;6;0.1;0.1;Plata;0;0.46701232095310535;Medio
C01646;24;5;344.283;68.8566;5;0.2;0.0;Plata;1;0.46701232095310535;Medio
C01650;24;5;168.87;33.774;4;0.0;0.2;Black;0;0.46701232095310535;Medio
C01281;18;6;286.4635;47.74391666666667;5;0.16666666666666666;0.16666666666666666;Oro;1;0.46701232095310535;Medio
C03869;28;7;320.64099999999996;45.805857142857135;5;0.14285714285714285;0.0;Oro;0;0.46701232095310535;Medio
C00333;31;7;469.544;67.07771428571428;4;0.14285714285714285;0.0;Bronce;0;0.46701232095310535;Medio
C01693;43;6;151.03;25.171666666666667;4;0.0;0.0;Plata;0;0.46701232095310535;Medio
C01258;46;8;197.127;24.640875;6;0.125;0.125;Oro;0;0.46701232095310535;Medio
C01260;23;5;187.525;37.505;4;0.2;0.0;Bronce;1;0.46701232095310535;Medio
C01267;38;7;384.911;54.98728571428571;6;0.14285714285714285;0.14285714285714285;Bronce;0;0.46701232095310535;Medio
C00726;55;9;486.467;54.05188888888889;5;0.1111111111111111;0.0;Oro;0;0.46701232095310535;Medio
C00737;18;6;143.297;23.882833333333334;4;0.5;0.0;Bronce;0;0.46701232095310535;Medio
C01284;15;6;276.2675;46.04458333333333;3;0.16666666666666666;0.0;Bronce;1;0.46701232095310535;Medio
C02977;43;8;302.75;37.84375;5;0.0;0.25;Plata;1;0.46701232095310535;Medio
C00335;50;6;297.22;49.53666666666667;5;0.16666666666666666;0.0;Black;0;0.46701232095310535;Medio
C04468;23;8;354.66700000000003;44.333375000000004;6;0.375;0.25;Plata;0;0.46701232095310535;Medio
C01672;6;5;349.686;69.93719999999999;5;0.4;0.0;Oro;1;0.46701232095310535;Medio
C01659;32;10;281.78;28.177999999999997;7;0.2;0.1;Plata;0;0.46701232095310535;Medio
C02390;41;8;241.981;30.247625;5;0.125;0.125;Black;1;0.46701232095310535;Medio
C02400;48;7;404.601;57.80014285714286;4;0.14285714285714285;0.0;Plata;0;0.46701232095310535;Medio
C02401;22;8;409.812;51.2265;6;0.5;0.125;Plata;1;0.46701232095310535;Medio
C00579;29;9;390.748;43.416444444444444;6;0.1111111111111111;0.0;Plata;1;0.46701232095310535;Medio
C00584;15;7;249.51;35.644285714285715;4;0.14285714285714285;0.14285714285714285;Bronce;0;0.46701232095310535;Medio
C01677;39;6;592.322;98.72033333333333;5;0.16666666666666666;0.0;Plata;0;0.46701232095310535;Medio
C01681;49;6;422.63;70.43833333333333;6;0.0;0.16666666666666666;Bronce;0;0.46701232095310535;Medio
C04499;1;5;139.1;27.82;4;0.0;0.2;Bronce;1;0.46701232095310535;Medio
C04501;29;9;440.34000000000003;48.92666666666667;5;0.0;0.0;Bronce;1;0.46701232095310535;Medio
C00745;37;8;359.587;44.948375;6;0.25;0.0;Black;1;0.46701232095310535;Medio
C00751;15;5;236.65349999999998;47.33069999999999;5;0.6;0.0;Bronce;1;0.46701232095310535;Medio
C02992;0;5;217.24;43.448;3;0.0;0.2;Oro;0;0.46701232095310535;Medio
C02993;53;10;649.71;64.971;7;0.0;0.1;Plata;0;0.46701232095310535;Medio
C01257;42;5;199.5785;39.9157;4;0.4;0.0;Black;1;0.46701232095310535;Medio
C01675;28;5;178.72199999999998;35.7444;4;0.2;0.0;Bronce;0;0.46701232095310535;Medio
C00322;29;9;441.3545;49.03938888888889;5;0.5555555555555556;0.0;Bronce;1;0.46701232095310535;Medio
C00328;35;5;199.565;39.913;4;0.4;0.2;Bronce;0;0.46701232095310535;Medio
C00331;39;10;414.168;41.4168;6;0.3;0.0;Bronce;0;0.46701232095310535;Medio
C00332;32;6;157.93599999999998;26.322666666666663;4;0.16666666666666666;0.0;Bronce;1;0.46701232095310535;Medio
C03819;31;5;166.53;33.306;3;0.0;0.2;Plata;1;0.46701232095310535;Medio
C03825;45;10;260.96000000000004;26.096000000000004;4;0.0;0.1;Bronce;1;0.46701232095310535;Medio
C03013;35;9;484.786;53.86511111111111;6;0.2222222222222222;0.0;Bronce;0;0.46701232095310535;Medio
C02372;43;8;376.782;47.09775;4;0.125;0.0;Bronce;0;0.46701232095310535;Medio
C02346;2;10;365.952;36.5952;5;0.3;0.2;Plata;0;0.46701232095310535;Medio
C02782;57;6;328.33;54.721666666666664;4;0.0;0.0;Plata;0;0.46701232095310535;Medio
C04232;10;7;326.762;46.680285714285716;2;0.2857142857142857;0.14285714285714285;Bronce;0;0.46701232095310535;Medio
C00508;25;8;225.9975;28.2496875;6;0.25;0.0;Bronce;0;0.46701232095310535;Medio
C01545;28;8;372.452;46.5565;7;0.375;0.0;Plata;1;0.46701232095310535;Medio
C02597;38;6;400.257;66.7095;4;0.3333333333333333;0.16666666666666666;Oro;0;0.46701232095310535;Medio
C02611;42;9;379.8895;42.209944444444446;7;0.2222222222222222;0.1111111111111111;Bronce;0;0.46701232095310535;Medio
C02796;27;6;265.7735;44.29558333333333;6;0.16666666666666666;0.16666666666666666;Bronce;0;0.46701232095310535;Medio
C04061;44;8;209.193;26.149125;5;0.375;0.125;Bronce;0;0.46701232095310535;Medio
C04065;10;10;390.582;39.0582;7;0.1;0.1;Bronce;0;0.46701232095310535;Medio
C04069;23;6;305.646;50.941;5;0.16666666666666666;0.0;Oro;0;0.46701232095310535;Medio
C04070;37;5;160.7605;32.152100000000004;5;0.6;0.0;Bronce;1;0.46701232095310535;Medio
C03052;9;8;292.365;36.545625;6;0.25;0.125;Oro;1;0.46701232095310535;Medio
C03058;34;7;340.83050000000003;48.690071428571436;5;0.2857142857142857;0.14285714285714285;Plata;0;0.46701232095310535;Medio
C00756;19;10;353.58;35.358;8;0.0;0.1;Bronce;1;0.46701232095310535;Medio
C00762;38;5;221.63;44.326;4;0.0;0.0;Plata;1;0.46701232095310535;Medio
C03028;39;8;415.7345;51.9668125;6;0.125;0.125;Black;0;0.46701232095310535;Medio
C01242;37;7;310.094;44.299142857142854;5;0.14285714285714285;0.0;Plata;1;0.46701232095310535;Medio
C04508;38;6;265.2915;44.21525;5;0.3333333333333333;0.0;Bronce;1;0.46701232095310535;Medio
C00310;9;7;440.77;62.96714285714285;5;0.14285714285714285;0.14285714285714285;Bronce;0;0.46701232095310535;Medio
C00313;40;5;270.83;54.166;5;0.2;0.0;Bronce;0;0.46701232095310535;Medio
C00317;6;6;414.4115;69.06858333333334;5;0.6666666666666666;0.0;Bronce;1;0.46701232095310535;Medio
C04526;57;8;592.9005;74.1125625;4;0.25;0.0;Bronce;1;0.46701232095310535;Medio
C04536;18;5;89.288;17.857599999999998;3;0.6;0.0;Bronce;1;0.46701232095310535;Medio
C02332;56;5;195.94;39.188;4;0.0;0.0;Plata;0;0.46701232095310535;Medio
C01254;17;10;428.12;42.812;7;0.1;0.0;Plata;0;0.46701232095310535;Medio
C03815;26;10;372.297;37.2297;4;0.1;0.0;Bronce;0;0.46701232095310535;Medio
C03816;27;7;358.51;51.215714285714284;4;0.2857142857142857;0.0;Bronce;0;0.46701232095310535;Medio
C02307;33;5;313.03000000000003;62.60600000000001;4;0.0;0.0;Plata;1;0.46701232095310535;Medio
C00773;32;8;323.199;40.399875;6;0.25;0.0;Plata;0;0.46701232095310535;Medio
C00780;1;7;192.8505;27.55007142857143;3;0.14285714285714285;0.14285714285714285;Oro;1;0.46701232095310535;Medio
C00783;55;7;298.225;42.603571428571435;4;0.14285714285714285;0.14285714285714285;Bronce;1;0.46701232095310535;Medio
C00784;56;6;241.3;40.21666666666667;5;0.0;0.16666666666666666;Plata;0;0.46701232095310535;Medio
C00786;45;5;387.2755;77.4551;4;0.2;0.2;Plata;1;0.46701232095310535;Medio
C03768;47;7;450.21000000000004;64.3157142857143;5;0.0;0.14285714285714285;Black;1;0.46701232095310535;Medio
C03036;48;7;390.861;55.83728571428571;4;0.42857142857142855;0.0;Bronce;0;0.46701232095310535;Medio
C03044;12;9;480.42;53.38;5;0.0;0.0;Oro;1;0.46701232095310535;Medio
C02343;50;5;171.333;34.2666;4;0.2;0.0;Bronce;1;0.46701232095310535;Medio
C04538;40;5;241.16;48.232;4;0.0;0.2;Plata;1;0.46701232095310535;Medio
C04540;10;6;472.622;78.77033333333334;4;0.16666666666666666;0.0;Black;1;0.46701232095310535;Medio
C00289;47;5;239.18;47.836;4;0.4;0.0;Bronce;1;0.46701232095310535;Medio
C00293;21;6;299.2;49.86666666666667;4;0.0;0.0;Bronce;1;0.46701232095310535;Medio
C02317;57;8;208.64;26.08;5;0.125;0.125;Bronce;0;0.46701232095310535;Medio
C03047;47;7;240.47;34.35285714285714;4;0.0;0.0;Plata;1;0.46701232095310535;Medio
C00273;33;10;207.095;20.7095;5;0.3;0.0;Bronce;1;0.46701232095310535;Medio
C04563;37;8;563.3675000000001;70.42093750000001;6;0.25;0.0;Bronce;1;0.46701232095310535;Medio
C04570;19;9;534.93;59.43666666666666;5;0.1111111111111111;0.2222222222222222;Bronce;0;0.46701232095310535;Medio
C04575;28;5;349.62;69.924;4;0.2;0.2;Bronce;0;0.46701232095310535;Medio
C01209;48;6;273.88;45.64666666666667;4;0.0;0.0;Bronce;1;0.46701232095310535;Medio
C01212;18;6;184.15550000000002;30.692583333333335;3;0.3333333333333333;0.0;Bronce;1;0.46701232095310535;Medio
C01238;46;9;352.122;39.12466666666667;4;0.2222222222222222;0.1111111111111111;Bronce;0;0.46701232095310535;Medio
C01239;11;8;240.551;30.068875;6;0.5;0.125;Bronce;0;0.46701232095310535;Medio
C03765;10;6;387.88;64.64666666666666;4;0.16666666666666666;0.0;Bronce;1;0.46701232095310535;Medio
C02319;11;9;376.3025;41.81138888888889;6;0.5555555555555556;0.0;Oro;0;0.46701232095310535;Medio
C02327;41;5;281.77;56.354;4;0.0;0.2;Bronce;1;0.46701232095310535;Medio
C02304;31;10;341.277;34.1277;7;0.6;0.0;Bronce;0;0.46701232095310535;Medio
C02306;11;10;308.669;30.866899999999998;6;0.3;0.1;Bronce;0;0.46701232095310535;Medio
C01715;46;7;330.15;47.16428571428571;6;0.14285714285714285;0.0;Bronce;0;0.46701232095310535;Medio
C01718;43;8;180.53900000000002;22.567375000000002;5;0.125;0.0;Plata;0;0.46701232095310535;Medio
C01719;39;10;326.3365;32.63365;6;0.3;0.2;Plata;0;0.46701232095310535;Medio
C03078;10;5;430.22499999999997;86.04499999999999;3;0.2;0.0;Bronce;1;0.46701232095310535;Medio
C02764;34;7;182.082;26.011714285714284;4;0.42857142857142855;0.0;Bronce;1;0.46701232095310535;Medio
C02773;4;6;204.67749999999998;34.11291666666666;3;0.16666666666666666;0.0;Plata;0;0.46701232095310535;Medio
C01419;36;5;116.004;23.2008;4;0.2;0.2;Black;0;0.46701232095310535;Medio
C01428;55;5;194.17999999999998;38.836;5;0.0;0.2;Bronce;0;0.46701232095310535;Medio
C00592;23;5;140.1535;28.030700000000003;3;0.4;0.0;Bronce;1;0.46701232095310535;Medio
C04079;31;8;303.312;37.914;6;0.125;0.0;Plata;0;0.46701232095310535;Medio
C04084;34;9;531.0165;59.00183333333333;7;0.1111111111111111;0.1111111111111111;Bronce;0;0.46701232095310535;Medio
C04092;36;8;238.185;29.773125;6;0.125;0.125;Bronce;1;0.46701232095310535;Medio
C02752;2;6;215.8235;35.97058333333333;5;0.3333333333333333;0.16666666666666666;Bronce;0;0.46701232095310535;Medio
C01439;31;9;304.5575;33.83972222222222;5;0.1111111111111111;0.0;Oro;0;0.46701232095310535;Medio
C01440;58;8;187.332;23.4165;6;0.25;0.125;Bronce;0;0.46701232095310535;Medio
C02642;16;8;685.87;85.73375;5;0.0;0.125;Plata;1;0.46701232095310535;Medio
C02650;50;7;575.8515;82.2645;4;0.2857142857142857;0.0;Bronce;1;0.46701232095310535;Medio
C02657;50;9;716.783;79.64255555555556;4;0.3333333333333333;0.1111111111111111;Bronce;1;0.46701232095310535;Medio
C01517;24;6;219.141;36.5235;5;0.3333333333333333;0.0;Bronce;0;0.46701232095310535;Medio
C01201;1;10;681.3475;68.13475;7;0.1;0.1;Bronce;0;0.46701232095310535;Medio
C03729;30;8;529.7339999999999;66.21674999999999;6;0.375;0.0;Bronce;1;0.46701232095310535;Medio
C00792;42;6;197.38;32.89666666666667;3;0.0;0.0;Bronce;0;0.46701232095310535;Medio
C01214;30;10;796.88;79.688;6;0.1;0.2;Black;1;0.46701232095310535;Medio
C01221;40;8;200.462;25.05775;5;0.125;0.125;Plata;0;0.46701232095310535;Medio
C01223;11;7;475.9705;67.99578571428572;5;0.2857142857142857;0.0;Bronce;0;0.46701232095310535;Medio
C03092;41;8;264.97;33.12125;4;0.0;0.25;Bronce;1;0.46701232095310535;Medio
C02289;20;8;170.82999999999998;21.353749999999998;5;0.25;0.0;Bronce;0;0.46701232095310535;Medio
C02292;37;5;163.965;32.793;4;0.2;0.0;Bronce;1;0.46701232095310535;Medio
C02294;3;9;672.323;74.70255555555555;5;0.3333333333333333;0.1111111111111111;Bronce;0;0.46701232095310535;Medio
C02270;55;8;433.877;54.234625;5;0.375;0.0;Bronce;0;0.46701232095310535;Medio
C01728;12;5;281.1925;56.2385;2;0.4;0.2;Bronce;0;0.46701232095310535;Medio
C03105;55;8;188.7505;23.5938125;6;0.25;0.125;Bronce;1;0.46701232095310535;Medio
C00797;39;10;505.3865;50.538650000000004;7;0.4;0.1;Bronce;0;0.46701232095310535;Medio
C00804;28;10;506.75;50.675;6;0.0;0.0;Plata;1;0.46701232095310535;Medio
C03749;25;5;337.70000000000005;67.54;3;0.0;0.0;Plata;0;0.46701232095310535;Medio
C03689;4;9;308.9475;34.3275;5;0.4444444444444444;0.2222222222222222;Bronce;1;0.46701232095310535;Medio
C00821;37;7;298.32;42.61714285714286;5;0.0;0.0;Bronce;1;0.46701232095310535;Medio
C00832;50;9;259.266;28.807333333333336;6;0.2222222222222222;0.0;Bronce;0;0.46701232095310535;Medio
C00833;57;5;127.84200000000001;25.568400000000004;4;0.2;0.0;Plata;1;0.46701232095310535;Medio
C03710;24;6;400.806;66.801;4;0.16666666666666666;0.0;Plata;0;0.46701232095310535;Medio
C03713;51;6;170.956;28.492666666666665;5;0.3333333333333333;0.16666666666666666;Bronce;1;0.46701232095310535;Medio
C00809;27;8;280.3715;35.0464375;6;0.5;0.125;Bronce;1;0.46701232095310535;Medio
C00810;53;8;231.80149999999998;28.975187499999997;5;0.125;0.0;Bronce;0;0.46701232095310535;Medio
C00260;7;10;347.439;34.743900000000004;6;0.2;0.1;Bronce;0;0.46701232095310535;Medio
C02244;28;5;226.79000000000002;45.358000000000004;2;0.0;0.2;Plata;0;0.46701232095310535;Medio
C02246;25;7;375.12199999999996;53.58885714285714;7;0.14285714285714285;0.0;Plata;0;0.46701232095310535;Medio
C02252;35;9;347.3195;38.591055555555556;4;0.3333333333333333;0.0;Bronce;1;0.46701232095310535;Medio
C02254;42;6;437.997;72.9995;4;0.16666666666666666;0.16666666666666666;Bronce;1;0.46701232095310535;Medio
C02258;38;6;198.38;33.06333333333333;4;0.0;0.0;Plata;0;0.46701232095310535;Medio
C02261;25;6;526.4165;87.73608333333334;4;0.3333333333333333;0.0;Plata;0;0.46701232095310535;Medio
C02262;17;5;207.91;41.582;4;0.0;0.0;Bronce;1;0.46701232095310535;Medio
C03149;25;10;464.989;46.4989;6;0.4;0.1;Bronce;1;0.46701232095310535;Medio
C03150;20;5;385.5275;77.10549999999999;4;0.4;0.0;Plata;0;0.46701232095310535;Medio
C00837;24;5;175.13600000000002;35.02720000000001;5;0.2;0.0;Plata;0;0.46701232095310535;Medio
C00840;31;6;460.28000000000003;76.71333333333334;4;0.5;0.0;Bronce;0;0.46701232095310535;Medio
C00846;37;7;457.5905;65.37007142857144;6;0.42857142857142855;0.0;Bronce;0;0.46701232095310535;Medio
C00848;17;8;327.68;40.96;5;0.0;0.25;Bronce;0;0.46701232095310535;Medio
C03123;51;5;196.92649999999998;39.385299999999994;4;0.4;0.0;Bronce;0;0.46701232095310535;Medio
C03129;19;10;504.46;50.446;7;0.1;0.1;Bronce;0;0.46701232095310535;Medio
C03131;37;8;541.34;67.6675;4;0.0;0.125;Bronce;1;0.46701232095310535;Medio
C03132;46;6;319.612;53.26866666666667;2;0.3333333333333333;0.16666666666666666;Bronce;0;0.46701232095310535;Medio
C04594;39;7;207.95;29.707142857142856;6;0.14285714285714285;0.0;Bronce;0;0.46701232095310535;Medio
C04595;34;6;201.008;33.501333333333335;3;0.16666666666666666;0.0;Oro;1;0.46701232095310535;Medio
C04602;4;8;360.9315;45.1164375;5;0.375;0.125;Oro;0;0.46701232095310535;Medio
C00248;33;8;512.674;64.08425;6;0.125;0.125;Bronce;0;0.46701232095310535;Medio
C01746;56;5;179.59;35.918;3;0.0;0.0;Plata;0;0.46701232095310535;Medio
C00851;46;9;224.448;24.938666666666666;6;0.3333333333333333;0.1111111111111111;Bronce;1;0.46701232095310535;Medio
C01751;49;5;152.87;30.574;3;0.4;0.0;Bronce;0;0.46701232095310535;Medio
C01755;4;7;195.4905;27.927214285714285;4;0.14285714285714285;0.0;Bronce;0;0.46701232095310535;Medio
C00232;29;5;399.76;79.952;3;0.2;0.0;Bronce;0;0.46701232095310535;Medio
C04631;40;5;203.7715;40.7543;5;0.4;0.0;Bronce;0;0.46701232095310535;Medio
C04638;46;7;278.31;39.75857142857143;4;0.0;0.0;Bronce;1;0.46701232095310535;Medio
C02223;18;6;125.315;20.885833333333334;4;0.16666666666666666;0.0;Bronce;1;0.46701232095310535;Medio
C02228;10;5;264.08000000000004;52.81600000000001;3;0.0;0.0;Oro;0;0.46701232095310535;Medio
C02229;20;10;365.122;36.5122;6;0.1;0.2;Bronce;0;0.46701232095310535;Medio
C02231;42;8;757.68;94.71;7;0.0;0.25;Plata;1;0.46701232095310535;Medio
C02232;52;7;313.75;44.82142857142857;2;0.0;0.14285714285714285;Plata;0;0.46701232095310535;Medio
C02234;13;9;312.97;34.77444444444445;6;0.0;0.2222222222222222;Plata;0;0.46701232095310535;Medio
C04650;6;5;213.48399999999998;42.696799999999996;2;0.2;0.0;Oro;0;0.46701232095310535;Medio
C03673;45;6;212.14;35.35666666666666;5;0.0;0.0;Bronce;1;0.46701232095310535;Medio
C03675;53;6;254.64999999999998;42.44166666666666;4;0.0;0.16666666666666666;Plata;1;0.46701232095310535;Medio
C01190;11;6;619.181;103.19683333333334;5;0.3333333333333333;0.0;Bronce;0;0.46701232095310535;Medio
C01191;44;5;164.10899999999998;32.821799999999996;4;0.4;0.0;Plata;0;0.46701232095310535;Medio
C00862;45;5;284.96000000000004;56.992000000000004;3;0.2;0.2;Plata;0;0.46701232095310535;Medio
C03165;52;10;415.358;41.5358;6;0.1;0.1;Bronce;0;0.46701232095310535;Medio
C01162;22;5;305.5025;61.1005;4;0.2;0.0;Bronce;0;0.46701232095310535;Medio
C01519;32;7;222.9485;31.849785714285712;4;0.2857142857142857;0.14285714285714285;Plata;1;0.46701232095310535;Medio
C01512;57;5;195.424;39.0848;5;0.2;0.0;Black;1;0.46701232095310535;Medio
C01513;29;9;685.4100000000001;76.15666666666668;6;0.1111111111111111;0.2222222222222222;Oro;1;0.46701232095310535;Medio
C04218;17;7;285.41;40.77285714285715;4;0.0;0.0;Bronce;0;0.46701232095310535;Medio
C04220;56;9;506.4835;56.27594444444444;4;0.3333333333333333;0.0;Plata;0;0.46701232095310535;Medio
C00565;31;7;401.242;57.32028571428572;6;0.2857142857142857;0.14285714285714285;Oro;0;0.46701232095310535;Medio
C00577;32;8;253.019;31.627375;5;0.25;0.0;Bronce;1;0.46701232095310535;Medio
C02729;27;9;558.35;62.03888888888889;6;0.0;0.1111111111111111;Bronce;0;0.46701232095310535;Medio
C02736;51;7;504.21;72.03;4;0.0;0.14285714285714285;Oro;1;0.46701232095310535;Medio
C02672;4;9;459.6135;51.06816666666666;5;0.4444444444444444;0.1111111111111111;Bronce;0;0.46701232095310535;Medio
C01488;29;10;432.828;43.282799999999995;8;0.4;0.0;Bronce;1;0.46701232095310535;Medio
C01489;22;8;370.263;46.282875;6;0.25;0.0;Oro;1;0.46701232095310535;Medio
C04198;12;9;505.06100000000004;56.11788888888889;7;0.2222222222222222;0.2222222222222222;Oro;1;0.46701232095310535;Medio
C01152;0;7;415.57550000000003;59.36792857142858;7;0.2857142857142857;0.14285714285714285;Bronce;1;0.46701232095310535;Medio
C00881;31;7;193.91750000000002;27.702500000000004;5;0.14285714285714285;0.0;Oro;0;0.46701232095310535;Medio
C00882;10;10;501.21799999999996;50.12179999999999;6;0.3;0.1;Bronce;0;0.46701232095310535;Medio
C03166;13;10;437.092;43.709199999999996;8;0.3;0.1;Oro;1;0.46701232095310535;Medio
C03169;11;5;218.36;43.672000000000004;4;0.0;0.0;Plata;0;0.46701232095310535;Medio
C03180;21;6;306.08399999999995;51.01399999999999;3;0.3333333333333333;0.0;Oro;1;0.46701232095310535;Medio
