id_cliente;segmento_rfm;cluster;recencia;frecuencia;monto;margen;ticket_promedio;categorias_distintas;online_rate;segmento_programa;distrito
C02969;Leales de valor;2;156;7;393.63100000000003;121.20100000000001;56.233000000000004;4;0.14285714285714285;Bronce;Ate
C02970;Ocasionales;3;16;6;257.123;76.283;42.853833333333334;4;0.0;Plata;Surco
C02971;Leales de valor;2;192;7;334.63;95.83000000000001;47.80428571428571;6;0.42857142857142855;Bronce;No Especificado
C02972;Leales de valor;2;251;5;210.82;46.679999999999986;42.164;4;0.0;Oro;Huancayo
C02973;En riesgo;1;443;1;29.48;8.96;29.48;1;0.0;Plata;Callao
C02974;Leales de valor;2;205;6;239.05;70.33999999999999;39.84166666666667;4;0.16666666666666666;Bronce;Trujillo
C02975;Campeones;0;1;45;1947.8925000000002;578.9425;43.286500000000004;10;0.044444444444444446;Bronce;No Especificado
C02976;En riesgo;1;26;2;97.64;29.08000000000001;48.82;1;0.0;Oro;San Isidro
C02977;Leales de valor;2;133;8;425.71;101.70000000000002;53.21375;6;0.25;Plata;Cusco
C02978;Leales de valor;2;229;5;271.33;95.47999999999999;54.266;5;0.4;Bronce;Piura
C02979;Leales de valor;2;65;8;348.553;102.543;43.569125;6;0.0;Bronce;Cusco
C02980;En riesgo;1;480;2;120.42999999999999;19.029999999999998;60.214999999999996;2;0.0;Bronce;Trujillo
C02981;Ocasionales;3;2;15;394.87;121.61000000000001;26.324666666666666;9;0.0;Bronce;Trujillo
C02982;Ocasionales;3;30;5;250.9025;68.81250000000001;50.1805;4;0.2;Oro;San Miguel
C02983;En riesgo;1;46;3;195.9355;29.815499999999993;65.31183333333333;3;0.0;Plata;Ate
C02984;En riesgo;1;232;3;69.25999999999999;20.759999999999998;23.086666666666662;3;0.0;Plata;Arequipa
C02985;Leales de valor;2;307;14;659.084;170.94400000000002;47.07742857142857;7;0.0;Bronce;Surco
C02986;Ocasionales;3;12;8;232.985;68.91499999999999;29.123125;7;0.0;Oro;Callao
C02987;Ocasionales;3;18;4;267.847;197.917;66.96175;4;0.0;Bronce;Arequipa
C02988;En riesgo;1;323;1;20.34;4.84;20.34;1;0.0;Plata;La Molina
C02989;Leales de valor;2;111;8;327.292;86.81200000000001;40.9115;5;0.0;Bronce;Huancayo
C02990;Leales de valor;2;172;11;496.21;180.32;45.11;4;0.0;Bronce;Piura
C02991;Leales de valor;2;169;7;402.769;155.949;57.538428571428575;4;0.0;Bronce;Miraflores
C02992;Leales de valor;2;175;5;296.21000000000004;75.50000000000001;59.242000000000004;4;0.2;Oro;Ate
C02993;Ocasionales;3;12;12;839.03;235.20000000000002;69.91916666666667;8;0.08333333333333333;Plata;La Molina
C02994;Ocasionales;3;32;7;186.078;55.397999999999996;26.58257142857143;5;0.0;Bronce;Chiclayo
C02995;Ocasionales;3;25;3;187.8315;33.69150000000001;62.6105;2;0.3333333333333333;Bronce;Los Olivos
C02996;Ocasionales;3;3;9;412.9395;115.21949999999998;45.88216666666667;5;0.1111111111111111;Bronce;La Molina
C02997;Ocasionales;3;3;3;59.510000000000005;16.440000000000005;19.83666666666667;2;0.3333333333333333;Plata;Comas
C02998;Leales de valor;2;150;12;456.894;141.254;38.0745;8;0.0;Oro;Huancayo
C02999;Ocasionales;3;1;7;355.176;79.04599999999998;50.73942857142857;6;0.0;Bronce;Chiclayo
C03000;Leales de valor;2;343;5;249.78;95.22;49.956;2;0.0;Bronce;San Miguel
C03001;Leales de valor;2;224;8;348.42800000000005;101.278;43.55350000000001;4;0.0;Bronce;Callao
C03002;Campeones;0;5;23;888.9255;309.4055;38.6489347826087;10;0.13043478260869565;Plata;No Especificado
C03003;Ocasionales;3;15;14;631.1669999999999;165.31699999999995;45.08335714285714;7;0.07142857142857142;Oro;Los Olivos
C03004;Ocasionales;3;17;3;138.188;41.398;46.062666666666665;3;0.0;Plata;Huancayo
C03005;En riesgo;1;416;2;46.03;19.43;23.015;2;0.0;Bronce;Arequipa
C03006;En riesgo;1;141;3;68.08;23.490000000000002;22.69333333333333;2;0.0;Plata;Callao
C03007;Campeones;0;52;32;1283.874;407.824;40.1210625;8;0.09375;Plata;Miraflores
C03008;Leales de valor;2;165;12;840.6;278.33;70.05;7;0.08333333333333333;Bronce;Chiclayo
C03009;Campeones;0;8;37;1986.2905;579.0505;53.683527027027026;9;0.13513513513513514;Bronce;Callao
C03010;Leales de valor;2;186;4;424.5845;99.42449999999997;106.146125;3;0.0;Bronce;Los Olivos
C03011;Ocasionales;3;7;7;378.836;132.256;54.11942857142857;5;0.0;Plata;Callao
C03012;Ocasionales;3;23;11;351.7745;101.4245;31.979499999999998;6;0.0;Bronce;Cusco
C03013;Ocasionales;3;17;10;477.69;126.02;47.769;6;0.0;Bronce;Cusco
C03014;Leales de valor;2;165;7;255.872;94.72200000000001;36.55314285714286;5;0.2857142857142857;Bronce;San Isidro
C03015;En riesgo;1;57;4;74.80799999999999;24.618;18.701999999999998;4;0.0;Oro;Trujillo
C03016;Leales de valor;2;235;5;252.09;96.36;50.418;5;0.0;Bronce;Ate
C03017;Leales de valor;2;41;6;335.4925;100.09250000000003;55.915416666666665;3;0.16666666666666666;Plata;Trujillo
C03018;Leales de valor;2;160;6;214.47;71.86;35.745;4;0.16666666666666666;Plata;Los Olivos
C03019;Campeones;0;20;19;892.9304999999999;340.5405;46.99634210526315;6;0.0;Bronce;Ate
C03020;En riesgo;1;145;4;96.87;27.709999999999997;24.2175;4;0.0;Bronce;Ate
C03021;En riesgo;1;213;4;158.95999999999998;63.02;39.739999999999995;4;0.0;Bronce;Callao
C03022;Campeones;0;1;264;11144.0;3754.22;42.21212121212121;10;0.10984848484848485;Plata;Arequipa
C03023;Ocasionales;3;22;16;469.2635;138.03349999999998;29.32896875;6;0.25;Bronce;Miraflores
C03024;En riesgo;1;53;4;159.84;63.38999999999999;39.96;4;0.25;Oro;San Miguel
C03025;Campeones;0;11;60;2844.7725;907.5425;46.63561475409836;9;0.11475409836065574;Bronce;San Isidro
C03026;Ocasionales;3;4;7;405.70799999999997;109.658;57.95828571428571;5;0.0;Bronce;No Especificado
C03027;Leales de valor;2;152;8;306.436;87.29599999999999;38.3045;5;0.0;Plata;Huancayo
C03028;Leales de valor;2;73;10;532.9345;200.32449999999997;53.29344999999999;7;0.1;Black;Miraflores
C03031;En riesgo;1;168;5;158.38600000000002;79.21600000000001;31.677200000000006;2;0.0;Bronce;Callao
C03032;En riesgo;1;551;1;43.05;11.099999999999994;43.05;1;0.0;Bronce;Chiclayo
C03033;Leales de valor;2;240;7;347.15;110.04;49.59285714285714;6;0.14285714285714285;Bronce;Arequipa
C03034;En riesgo;1;651;2;62.075;15.434999999999997;31.0375;2;0.0;Plata;Piura
C03035;Leales de valor;2;177;8;161.885;53.335;20.235625;5;0.125;Black;Miraflores
C03036;Ocasionales;3;4;12;850.1975;262.83750000000003;70.84979166666666;5;0.0;Bronce;Surco
C03037;Campeones;0;7;34;1330.17;379.11;39.12264705882353;10;0.11764705882352941;Oro;Trujillo
C03038;En riesgo;1;418;4;113.5255;29.055500000000002;28.381375;3;0.25;Plata;Chiclayo
C03039;En riesgo;1;176;2;56.688;21.567999999999998;28.344;2;0.5;Plata;Trujillo
C03040;Campeones;0;122;31;1191.4515;319.01150000000007;38.43391935483871;10;0.06451612903225806;Plata;San Miguel
C03041;Campeones;0;15;27;817.225;255.945;30.267592592592592;9;0.037037037037037035;Bronce;San Isidro
C03042;Ocasionales;3;16;4;96.4;27.549999999999997;24.1;4;0.25;Oro;Huancayo
C03043;Leales de valor;2;162;8;327.909;117.11900000000001;40.988625;4;0.0;Bronce;Arequipa
C03044;Leales de valor;2;102;9;436.35;252.32000000000005;48.483333333333334;6;0.0;Oro;Cusco
C03045;Campeones;0;2;16;1136.583;545.443;71.0364375;9;0.125;Plata;Miraflores
C03046;En riesgo;1;388;2;23.65;2.49;11.825;1;0.0;Bronce;Cusco
C03047;Leales de valor;2;137;7;237.88;83.5;33.98285714285714;6;0.0;Plata;Los Olivos
C03048;En riesgo;1;371;4;76.831;15.211000000000002;19.20775;3;0.25;Oro;San Miguel
C03049;Ocasionales;3;16;12;672.6705;174.63050000000004;56.05587499999999;8;0.0;Bronce;San Miguel
C03050;Campeones;0;6;205;8288.2155;2747.2855;40.430319512195126;10;0.08292682926829269;Bronce;Cusco
C03051;Leales de valor;2;178;9;582.026;165.52599999999998;64.66955555555555;4;0.1111111111111111;Oro;Surco
C03052;Leales de valor;2;99;8;283.225;89.745;35.403125;5;0.125;Oro;Huancayo
C03053;En riesgo;1;504;2;61.982;23.082;30.991;1;0.0;Oro;No Especificado
C03054;Ocasionales;3;16;14;557.5575;159.0875;39.825535714285714;7;0.0;Bronce;Arequipa
C03055;En riesgo;1;208;5;114.07;14.300000000000002;22.814;3;0.0;Oro;Arequipa
C03056;Ocasionales;3;4;5;107.41;31.270000000000003;21.482;4;0.0;Bronce;Ate
C03057;En riesgo;1;390;2;55.25;21.78;27.625;2;0.0;Bronce;Arequipa
C03058;Leales de valor;2;50;11;343.1195;95.59949999999999;31.19268181818182;7;0.45454545454545453;Plata;Chiclayo
C03059;Leales de valor;2;45;5;173.441;63.16100000000001;34.6882;3;0.2;Bronce;Ate
C03060;En riesgo;1;408;3;158.39399999999998;19.11399999999999;52.797999999999995;3;0.3333333333333333;Plata;Miraflores
C03061;En riesgo;1;58;3;210.8;56.59000000000002;70.26666666666667;3;0.3333333333333333;Plata;Piura
C03062;En riesgo;1;345;3;108.35;32.699999999999996;36.11666666666667;3;0.3333333333333333;Bronce;La Molina
C03063;Leales de valor;2;234;6;169.781;49.851;28.296833333333336;5;0.16666666666666666;Plata;La Molina
C03064;Leales de valor;2;156;7;290.745;107.095;41.535000000000004;5;0.2857142857142857;Plata;Cusco
C03065;Campeones;0;32;29;760.225;235.525;26.214655172413792;9;0.06896551724137931;Plata;Surco
C03066;Ocasionales;3;11;8;307.527;86.027;38.440875;5;0.25;Bronce;Huancayo
C03067;Campeones;0;23;19;952.002;286.322;50.10536842105263;8;0.15789473684210525;Bronce;Cusco
C03068;Ocasionales;3;17;5;278.652;95.47200000000001;55.730399999999996;3;0.0;Bronce;Cusco
C03071;Leales de valor;2;163;13;481.075;156.255;37.00576923076923;8;0.07692307692307693;Black;San Miguel
C03072;Ocasionales;3;2;5;93.26;28.509999999999998;18.652;5;0.0;Black;La Molina
C03073;Ocasionales;3;7;7;396.59000000000003;127.77000000000001;56.65571428571429;6;0.0;Bronce;Trujillo
C03074;En riesgo;1;295;4;80.904;14.384000000000004;20.226;4;0.0;Bronce;Arequipa
C03075;En riesgo;1;396;5;149.77;46.42;29.954;4;0.2;Plata;Cusco
C03076;Ocasionales;3;9;8;202.808;72.25800000000001;25.351;5;0.0;Bronce;Ate
C03077;Leales de valor;2;156;6;414.774;133.844;69.129;5;0.0;Bronce;San Isidro
C03078;Leales de valor;2;100;5;175.005;64.51500000000001;35.001;3;0.0;Bronce;Comas
C03079;Campeones;0;7;124;4636.3335;1435.6235;37.090668;10;0.048;Oro;San Miguel
C03080;Leales de valor;2;90;5;274.34000000000003;78.38000000000002;54.86800000000001;4;0.0;Plata;San Miguel
C03081;Campeones;0;24;15;1073.8315;324.16150000000005;71.58876666666667;6;0.06666666666666667;Plata;Miraflores
C03082;Leales de valor;2;50;8;366.8585;89.6285;45.8573125;6;0.125;Bronce;Ate
C03083;Ocasionales;3;13;12;462.475;139.455;38.53958333333333;7;0.08333333333333333;Bronce;Surco
C03084;Leales de valor;2;152;8;183.805;41.11500000000001;22.975625;5;0.125;Plata;Surco
C03085;En riesgo;1;244;3;74.24000000000001;22.060000000000002;24.74666666666667;3;0.3333333333333333;Bronce;No Especificado
C03086;Leales de valor;2;176;7;464.222;139.622;66.31742857142856;6;0.2857142857142857;Bronce;Cusco
C03087;En riesgo;1;97;2;222.29000000000002;55.37000000000001;111.14500000000001;1;0.0;Oro;Miraflores
C03088;Leales de valor;2;170;4;269.646;84.33599999999998;67.4115;4;0.0;Bronce;Callao
C03089;Leales de valor;2;40;5;155.3065;42.426500000000004;31.0613;5;0.0;Bronce;Callao
C03090;Ocasionales;3;1;6;325.53000000000003;101.66000000000003;54.255;5;0.16666666666666666;Oro;Piura
C03091;Leales de valor;2;194;5;411.47700000000003;135.28700000000003;82.2954;4;0.4;Bronce;No Especificado
C03092;Leales de valor;2;131;8;423.84000000000003;103.13000000000002;52.980000000000004;6;0.25;Bronce;San Isidro
C03093;Leales de valor;2;380;5;254.834;62.60399999999999;50.9668;4;0.2;Bronce;Piura
C03094;Ocasionales;3;19;6;362.813;108.813;60.46883333333333;6;0.16666666666666666;Oro;Comas
C03095;En riesgo;1;145;3;33.98;6.220000000000001;11.326666666666666;2;0.0;Bronce;Callao
C03096;Campeones;0;5;15;786.694;268.444;52.446266666666666;9;0.13333333333333333;Bronce;Cusco
C03097;En riesgo;1;317;2;33.33;14.75;16.665;2;0.0;Plata;Cusco
C03098;Leales de valor;2;263;10;312.874;124.50399999999999;31.2874;6;0.1;Plata;Comas
C03099;Ocasionales;3;7;14;527.343;157.393;37.66735714285714;8;0.07142857142857142;Plata;Miraflores
C03100;En riesgo;1;253;4;107.68900000000001;30.038999999999998;26.922250000000002;4;0.25;Plata;Callao
C03101;Leales de valor;2;60;13;443.894;123.60400000000003;34.14569230769231;6;0.0;Oro;Cusco
C03102;Leales de valor;2;172;8;336.0025;112.21250000000002;42.0003125;4;0.0;Bronce;San Miguel
C03103;Leales de valor;2;224;12;375.095;123.055;31.25791666666667;6;0.16666666666666666;Bronce;Callao
C03104;Ocasionales;3;0;16;409.151;149.381;25.5719375;9;0.0625;Plata;San Isidro
C03105;Leales de valor;2;156;8;186.33249999999998;57.8525;23.291562499999998;5;0.125;Bronce;Cusco
C03106;Ocasionales;3;31;7;277.148;70.13799999999999;39.59257142857143;5;0.14285714285714285;Plata;Huancayo
C03107;Campeones;0;62;30;1071.127;276.21700000000004;35.704233333333335;10;0.13333333333333333;Bronce;Piura
C03108;Campeones;0;10;50;2075.179;594.9290000000001;41.50358;9;0.1;Plata;Arequipa
C03109;En riesgo;1;402;3;202.233;51.903000000000034;67.411;2;0.0;Bronce;La Molina
C03110;Leales de valor;2;138;15;861.3180000000001;224.87800000000007;57.421200000000006;6;0.13333333333333333;Plata;San Isidro
C03111;En riesgo;1;142;3;85.74000000000001;27.809999999999995;28.580000000000002;2;0.0;Oro;Comas
C03112;En riesgo;1;268;4;184.79;37.0;46.1975;4;0.25;Plata;La Molina
C03113;Leales de valor;2;89;9;305.005;75.995;33.88944444444444;5;0.0;Bronce;La Molina
C03114;Ocasionales;3;15;8;208.7895;62.749500000000005;26.0986875;6;0.0;Bronce;San Miguel
C03115;Leales de valor;2;254;13;461.82000000000005;142.66000000000005;35.52461538461539;6;0.0;Oro;Comas
C03116;Ocasionales;3;13;5;217.506;63.346000000000004;43.5012;3;0.0;Bronce;Arequipa
C03117;Campeones;0;17;19;1269.583;331.86300000000006;66.82015789473685;8;0.15789473684210525;Bronce;Miraflores
C03118;En riesgo;1;123;3;144.057;40.916999999999994;48.019;2;0.0;Plata;Ate
C03119;En riesgo;1;78;1;118.05;29.16000000000001;118.05;1;0.0;Oro;Miraflores
C03120;Leales de valor;2;209;7;279.255;69.91499999999999;39.89357142857143;6;0.0;Bronce;La Molina
C03121;En riesgo;1;67;4;113.62;28.050000000000004;28.405;3;0.25;Bronce;Trujillo
C03122;En riesgo;1;98;4;66.5;24.629999999999995;16.625;2;0.0;Bronce;Piura
C03123;Ocasionales;3;2;6;282.74649999999997;89.4965;47.12441666666666;5;0.16666666666666666;Bronce;Ate
C03124;En riesgo;1;222;3;126.77;33.709999999999994;42.25666666666667;3;0.0;Bronce;Cusco
C03125;Ocasionales;3;7;3;153.228;18.14800000000001;51.076;2;0.0;Plata;Piura
C03126;En riesgo;1;27;2;71.8245;13.974500000000004;35.91225;1;0.0;Plata;Callao
C03127;Ocasionales;3;16;4;206.822;80.752;51.7055;4;0.0;Plata;Miraflores
C03128;Leales de valor;2;150;8;504.509;165.50900000000001;63.063625;5;0.0;Bronce;Callao
C03129;Ocasionales;3;14;13;574.646;175.356;44.20353846153846;6;0.15384615384615385;Bronce;Trujillo
C03130;Ocasionales;3;0;13;507.0;142.14000000000001;39.0;5;0.07692307692307693;Black;Callao
C03131;Leales de valor;2;127;8;370.96;99.35000000000001;46.37;5;0.125;Bronce;Chiclayo
C03132;Ocasionales;3;28;7;407.891;108.041;58.27014285714286;5;0.14285714285714285;Bronce;Cusco
C03133;Leales de valor;2;152;10;375.1;91.32000000000001;37.510000000000005;7;0.1;Bronce;Comas
C03134;Leales de valor;2;170;11;472.3325;135.15250000000003;42.93931818181818;6;0.18181818181818182;Plata;Arequipa
C03135;En riesgo;1;547;2;28.43;10.08;14.215;2;0.0;Plata;La Molina
C03136;Campeones;0;14;39;1081.733;374.63300000000004;27.73674358974359;9;0.15384615384615385;Bronce;La Molina
C03137;En riesgo;1;154;1;35.64;10.03;35.64;1;0.0;Bronce;Comas
C03138;Leales de valor;2;71;16;640.941;162.64100000000002;40.0588125;8;0.0;Bronce;San Miguel
C03139;Ocasionales;3;9;13;531.557;158.97699999999998;40.889;6;0.0;Bronce;San Isidro
C03140;Ocasionales;3;6;7;597.078;238.0979999999999;85.29685714285714;4;0.0;Plata;Ate
C03141;Leales de valor;2;243;6;214.172;36.532;35.69533333333333;4;0.3333333333333333;Plata;Arequipa
C03142;En riesgo;1;350;2;80.6;20.85;40.3;2;0.0;Bronce;Piura
C03143;Campeones;0;14;20;895.876;282.526;44.7938;6;0.05;Bronce;San Miguel
C03144;Campeones;0;0;58;2422.449;805.649;41.76636206896552;10;0.1206896551724138;Plata;Surco
C03145;Leales de valor;2;232;4;234.252;60.72200000000002;58.563;3;0.0;Bronce;Chiclayo
C03146;Campeones;0;129;30;932.031;300.971;31.0677;10;0.2;Plata;No Especificado
C03147;Ocasionales;3;25;7;328.564;88.66399999999999;46.937714285714286;3;0.0;Bronce;San Miguel
C03148;En riesgo;1;421;3;183.45000000000002;50.87000000000001;61.150000000000006;2;0.0;Plata;Miraflores
C03149;Leales de valor;2;180;10;500.351;145.48099999999997;50.0351;6;0.1;Bronce;Huancayo
C03150;Leales de valor;2;40;6;354.294;104.38399999999999;59.049;5;0.16666666666666666;Plata;Miraflores
C03151;Campeones;0;136;44;1711.385;538.725;38.89511363636364;9;0.045454545454545456;Plata;Miraflores
C03152;Ocasionales;3;23;5;217.98000000000002;82.88000000000001;43.596000000000004;4;0.2;Oro;Trujillo
C03153;En riesgo;1;148;3;47.06;14.690000000000001;15.686666666666667;3;0.3333333333333333;Bronce;Comas
C03154;Ocasionales;3;11;11;468.837;164.577;42.621545454545455;7;0.09090909090909091;Bronce;No Especificado
C03155;Leales de valor;2;282;9;315.808;119.908;35.089777777777776;5;0.0;Bronce;Cusco
C03156;Ocasionales;3;1;6;276.74;79.7;46.123333333333335;4;0.16666666666666666;Plata;San Miguel
C03157;En riesgo;1;42;4;134.83;44.37000000000001;33.7075;4;0.0;Bronce;Comas
C03158;En riesgo;1;595;1;21.656;2.386000000000003;21.656;1;0.0;Bronce;Chiclayo
C03159;Leales de valor;2;44;7;204.77;67.99000000000001;29.252857142857145;4;0.0;Bronce;Comas
C03160;Ocasionales;3;31;15;363.70349999999996;129.4235;24.246899999999997;6;0.0;Bronce;Callao
C03161;En riesgo;1;30;3;99.76;34.720000000000006;33.25333333333334;2;0.0;Oro;Arequipa
C03162;Campeones;0;6;97;4907.0165;1741.0465;50.07159693877551;10;0.05102040816326531;Oro;Trujillo
C03163;Ocasionales;3;29;10;618.0070000000001;176.177;61.800700000000006;7;0.0;Oro;Los Olivos
C03164;Leales de valor;2;131;5;257.906;75.086;51.5812;5;0.4;Bronce;Trujillo
C03165;Ocasionales;3;32;11;407.782;118.792;37.071090909090906;8;0.09090909090909091;Bronce;Surco
C03166;Leales de valor;2;103;10;589.7405;205.7605;58.97405;7;0.1;Oro;Surco
C03167;Leales de valor;2;171;8;313.47200000000004;72.25200000000001;39.184000000000005;6;0.0;Bronce;Arequipa
C03168;Leales de valor;2;193;11;506.96299999999997;143.913;46.08754545454545;3;0.0;Bronce;Chiclayo
C03169;Leales de valor;2;39;7;236.836;71.196;33.83371428571429;6;0.0;Plata;Arequipa
C03170;Ocasionales;3;21;7;320.77;94.89999999999999;45.824285714285715;5;0.0;Oro;Los Olivos
C03171;En riesgo;1;43;5;77.7885;22.5785;15.5577;4;0.0;Bronce;San Miguel
C03172;En riesgo;1;172;2;69.14;24.2;34.57;2;0.0;Plata;No Especificado
C03173;Ocasionales;3;24;4;133.292;44.22200000000001;33.323;3;0.0;Bronce;San Isidro
C03174;Leales de valor;2;170;7;269.503;52.712999999999994;38.50042857142857;7;0.0;Plata;Callao
C03175;Leales de valor;2;268;8;301.0;95.21000000000001;37.625;4;0.0;Bronce;No Especificado
C03176;En riesgo;1;157;4;141.18;51.67000000000001;35.295;4;0.0;Plata;No Especificado
C03177;En riesgo;1;142;5;119.952;36.772;23.9904;4;0.0;Plata;Arequipa
C03178;Leales de valor;2;189;5;274.05;86.59999999999998;54.81;4;0.0;Plata;Los Olivos
C03179;En riesgo;1;655;1;117.63;18.39;117.63;1;0.0;Bronce;Cusco
C03180;Leales de valor;2;111;6;226.442;72.692;37.74033333333333;3;0.0;Oro;Chiclayo
C03181;Leales de valor;2;269;5;198.862;70.092;39.7724;5;0.2;Oro;Arequipa
C03182;Campeones;0;6;62;2772.9495;785.0595;44.01507142857143;10;0.07936507936507936;Oro;Trujillo
C03183;En riesgo;1;271;4;177.906;36.84599999999999;44.4765;4;0.0;Bronce;Los Olivos
C03184;En riesgo;1;25;3;105.702;31.311999999999998;35.234;3;0.0;Oro;Los Olivos
C03185;Leales de valor;2;147;11;414.32;91.44000000000001;37.665454545454544;7;0.18181818181818182;Plata;San Miguel
C03186;Campeones;0;37;18;981.1775;320.2875;54.509861111111114;8;0.1111111111111111;Bronce;La Molina
C03187;En riesgo;1;329;3;133.649;41.339;44.54966666666667;3;0.3333333333333333;Oro;Arequipa
C03188;Ocasionales;3;23;9;314.69;119.9;34.965555555555554;4;0.0;Bronce;Ate
C03189;Ocasionales;3;11;9;529.2975;155.5475;58.810833333333335;6;0.1111111111111111;Plata;No Especificado
C03190;Ocasionales;3;9;3;177.22;51.160000000000004;59.07333333333333;3;0.0;Plata;Surco
C03191;En riesgo;1;115;2;113.06;39.89000000000001;56.53;2;0.0;Oro;Piura
C03192;Ocasionales;3;18;6;250.97;83.66999999999999;41.82833333333333;4;0.16666666666666666;Bronce;Piura
C03193;Leales de valor;2;147;10;233.047;66.637;23.3047;6;0.0;Oro;Surco
C03194;En riesgo;1;424;2;76.64;18.549999999999994;38.32;1;0.0;Plata;Chiclayo
C03195;Leales de valor;2;77;14;750.869;133.95900000000003;53.633500000000005;8;0.07142857142857142;Oro;Piura
C03196;Leales de valor;2;41;11;897.586;107.50600000000007;81.59872727272727;6;0.0;Oro;Huancayo
C03197;Leales de valor;2;194;6;296.01;83.75999999999998;49.335;6;0.0;Bronce;Piura
C03198;Leales de valor;2;110;22;630.345;190.26500000000001;28.652045454545455;9;0.13636363636363635;Bronce;Huancayo
C03199;En riesgo;1;715;2;187.8;81.00000000000001;93.9;1;0.0;Bronce;No Especificado
C03200;En riesgo;1;181;1;37.33;14.52;37.33;1;0.0;Oro;Surco
C03201;Ocasionales;3;4;4;116.645;41.09499999999999;29.16125;4;0.25;Bronce;Miraflores
C03202;Leales de valor;2;58;6;264.74;81.22000000000001;44.123333333333335;3;0.16666666666666666;Plata;Chiclayo
C03203;Leales de valor;2;101;7;235.819;81.62899999999999;33.68842857142857;5;0.0;Plata;Comas
C03204;Leales de valor;2;60;5;330.79;179.79999999999998;66.158;5;0.0;Plata;Callao
C03205;Leales de valor;2;89;9;503.58250000000004;125.00250000000003;55.953611111111115;5;0.1111111111111111;Plata;No Especificado
C03206;Leales de valor;2;41;5;178.69899999999998;69.73899999999999;35.739799999999995;2;0.2;Bronce;Arequipa
C03207;Ocasionales;3;2;7;321.8675;112.5575;45.98107142857143;5;0.0;Plata;Ate
C03208;En riesgo;1;33;4;100.63;32.580000000000005;25.1575;4;0.0;Plata;Cusco
C03209;En riesgo;1;127;4;183.92000000000002;67.5;45.980000000000004;4;0.25;Oro;Callao
C03210;En riesgo;1;361;3;72.84;27.360000000000003;24.28;2;0.3333333333333333;Bronce;La Molina
C03211;En riesgo;1;138;2;140.81;41.889999999999986;70.405;2;0.0;Plata;Arequipa
C03212;Leales de valor;2;161;9;228.35000000000002;68.23;25.372222222222224;5;0.2222222222222222;Plata;Los Olivos
C03213;En riesgo;1;107;2;101.03999999999999;30.5;50.519999999999996;2;0.0;Plata;Arequipa
C03214;Leales de valor;2;118;4;279.4625;86.01249999999999;69.865625;2;0.0;Bronce;Los Olivos
C03215;Leales de valor;2;176;13;562.1030000000001;171.81300000000005;43.23869230769231;7;0.0;Bronce;Cusco
C03216;Leales de valor;2;50;7;181.219;55.10900000000001;25.88842857142857;6;0.0;Oro;Comas
C03217;Ocasionales;3;17;7;265.9;64.09;37.98571428571428;4;0.0;Oro;Miraflores
C03218;Ocasionales;3;15;6;305.9275;78.53750000000004;50.98791666666667;4;0.16666666666666666;Oro;Comas
C03219;Leales de valor;2;92;5;249.14999999999998;83.83;49.83;5;0.2;Black;Arequipa
C03221;Campeones;0;2;21;1104.668;409.368;52.60323809523809;7;0.047619047619047616;Oro;Los Olivos
C03222;Leales de valor;2;159;11;447.628;138.718;40.69345454545454;5;0.18181818181818182;Oro;Cusco
C03223;En riesgo;1;67;3;116.312;34.08200000000001;38.77066666666666;3;0.0;Bronce;Miraflores
C03224;Leales de valor;2;41;6;216.0755;54.94550000000001;36.01258333333333;5;0.0;Oro;Callao
C03225;En riesgo;1;329;3;126.9925;50.1325;42.33083333333334;2;0.0;Plata;Surco
C03226;Campeones;0;0;25;1258.878;372.00800000000004;50.35512;9;0.04;Oro;La Molina
C03227;Campeones;0;9;20;1430.038;424.94800000000004;71.5019;8;0.2;Bronce;Miraflores
C03228;Leales de valor;2;136;13;310.5755;89.83550000000001;23.890423076923074;8;0.15384615384615385;Black;No Especificado
C03229;Leales de valor;2;251;6;414.59000000000003;147.97000000000003;69.09833333333334;4;0.16666666666666666;Bronce;Surco
C03231;Campeones;0;19;37;1659.5294999999999;489.46950000000004;44.852148648648644;10;0.13513513513513514;Bronce;Cusco
C03232;Leales de valor;2;71;6;193.6555;54.21549999999999;32.27591666666667;6;0.16666666666666666;Black;Miraflores
C03233;En riesgo;1;539;3;175.87;50.05;58.623333333333335;3;0.0;Bronce;Arequipa
C03234;Ocasionales;3;10;6;247.236;71.876;41.205999999999996;4;0.16666666666666666;Bronce;Trujillo
C03235;En riesgo;1;594;1;13.46;4.920000000000002;13.46;1;0.0;Bronce;Chiclayo
C03236;Campeones;0;21;28;1336.463;391.133;47.730821428571424;9;0.07142857142857142;Bronce;Huancayo
C03237;Leales de valor;2;41;5;220.418;56.528;44.083600000000004;2;0.4;Bronce;Cusco
C03239;Campeones;0;3;50;2101.787;691.287;42.03574;9;0.1;Plata;Comas
C03240;En riesgo;1;482;4;112.51500000000001;32.355000000000004;28.128750000000004;3;0.0;Oro;San Isidro
C03241;Leales de valor;2;63;19;484.4825;155.2525;25.49907894736842;9;0.05263157894736842;Plata;Cusco
C03242;En riesgo;1;262;4;198.68;55.95;49.67;3;0.0;Plata;Surco
C03243;En riesgo;1;207;3;60.79;19.05;20.263333333333332;3;0.0;Oro;Cusco
C03244;En riesgo;1;156;4;196.92000000000002;69.87000000000002;49.230000000000004;4;0.0;Plata;La Molina
C03245;Ocasionales;3;16;3;143.1;32.400000000000006;47.699999999999996;3;0.0;Oro;Trujillo
